source_page,accession_id,strain_name,is_reference,is_complete,strand,length,gc_percentage,n_percentage,lineage_clade,sequencing_technology,assembly_method,coverage,submission_date,bioproject_id,database_source,gender,age,collection_date,isolation_source,country,region,taxon_name,taxon_id
"https://www.ncbi.nlm.nih.gov/nuccore/MT467260.1","MT467260.1","SARS-CoV-2/human/IND/GBRC52/2020",false,true,"positive",29800,38.01,0,,"IonTorrent","CLC Genomics Workbench v. 12",4978,"2020-05-14","N/D","GenBank","N/D","N/D","2020-05-02","N/D","India","Prantij","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT467261.1","MT467261.1","SARS-CoV-2/human/IND/GBRC53/2020",false,true,"positive",29800,38,0.13,,"IonTorrent","CLC Genomics Workbench v. 12",6901,"2020-05-14","N/D","GenBank","N/D","N/D","2020-05-04","N/D","India","Modasa","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT467262.1","MT467262.1","SARS-CoV-2/human/IND/GBRC54/2020",false,true,"positive",29800,38.01,0.17,,"IonTorrent","CLC Genomics Workbench v. 12",4148,"2020-05-14","N/D","GenBank","N/D","N/D","2020-05-04","N/D","India","Modasa","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT467263.1","MT467263.1","SARS-CoV-2/human/IND/GBRC55/2020",false,true,"positive",29800,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12",2906,"2020-05-14","N/D","GenBank","N/D","N/D","2020-05-04","N/D","India","Dhansura","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT477885.1","MT477885.1","SARS-CoV-2/human/IND/OUMRK1090/2020",false,true,"positive",29899,37.96,0,,"Illumina","IGV v. 2020",6000,"2020-05-18","N/D","GenBank","N/D","N/D","2020-03-25","oro-pharyngeal swab","India","N/D","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT481895.1","MT481895.1","SARS-CoV-2/human/IND/GBRC65a/2020",false,true,"positive",29800,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12",1710,"2020-05-18","N/D","GenBank","N/D","N/D","2020-05-03","N/D","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT481896.1","MT481896.1","SARS-CoV-2/human/IND/GBRC65b/2020",false,true,"positive",29800,38,0,,"IonTorrent","CLC Genomics Workbench v. 12",1710,"2020-05-18","N/D","GenBank","N/D","N/D","2020-05-03","N/D","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT481897.1","MT481897.1","SARS-CoV-2/human/IND/GBRC76/2020",false,true,"positive",29800,38,0,,"IonTorrent","CLC Genomics Workbench v. 12",2840,"2020-05-18","N/D","GenBank","N/D","N/D","2020-05-05","N/D","India","Modasa","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT481898.1","MT481898.1","SARS-CoV-2/human/IND/GBRC85/2020",false,true,"positive",29800,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12",5149,"2020-05-18","N/D","GenBank","N/D","N/D","2020-05-05","N/D","India","Himatnagar","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT481899.1","MT481899.1","SARS-CoV-2/human/IND/GBRC77/2020",false,true,"positive",29800,38,0,,"IonTorrent","CLC Genomics Workbench v. 12",5552,"2020-05-18","N/D","GenBank","N/D","N/D","2020-05-05","N/D","India","Modasa","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT481900.1","MT481900.1","SARS-CoV-2/human/IND/GBRC86/2020",false,true,"positive",29800,38.02,0,,"IonTorrent","CLC Genomics Workbench v. 12",4337,"2020-05-18","N/D","GenBank","N/D","N/D","2020-04-28","N/D","India","Gandhinagar","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT481901.1","MT481901.1","SARS-CoV-2/human/IND/GBRC87/2020",false,true,"positive",29800,38,0,,"IonTorrent","CLC Genomics Workbench v. 12",2875,"2020-05-18","N/D","GenBank","N/D","N/D","2020-04-28","N/D","India","Dahegam","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT481902.1","MT481902.1","SARS-CoV-2/human/IND/GBRC88a/2020",false,true,"positive",29800,38.02,0,,"IonTorrent","CLC Genomics Workbench v. 12",4596,"2020-05-18","N/D","GenBank","N/D","N/D","2020-05-03","N/D","India","Dahegam","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT481903.1","MT481903.1","SARS-CoV-2/human/IND/GBRC88b/2020",false,true,"positive",29800,38.02,0,,"IonTorrent","CLC Genomics Workbench v. 12",4596,"2020-05-18","N/D","GenBank","N/D","N/D","2020-05-03","N/D","India","Dahegam","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT481904.1","MT481904.1","SARS-CoV-2/human/IND/GBRC89/2020",false,true,"positive",29800,38.02,0,,"IonTorrent","CLC Genomics Workbench v. 12",5603,"2020-05-18","N/D","GenBank","N/D","N/D","2020-04-25","N/D","India","Gandhinagar","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT481905.1","MT481905.1","SARS-CoV-2/human/IND/GBRC90/2020",false,true,"positive",29800,38,0,,"IonTorrent","CLC Genomics Workbench v. 12",5315,"2020-05-18","N/D","GenBank","N/D","N/D","2020-05-02","N/D","India","Gandhinagar","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT481906.1","MT481906.1","SARS-CoV-2/human/IND/GBRC91/2020",false,true,"positive",29800,38,0,,"IonTorrent","CLC Genomics Workbench v. 12",5328,"2020-05-18","N/D","GenBank","N/D","N/D","2020-04-27","N/D","India","Gandhinagar","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT481907.1","MT481907.1","SARS-CoV-2/human/IND/GBRC92/2020",false,true,"positive",29800,38.02,0,,"IonTorrent","CLC Genomics Workbench v. 12",4637,"2020-05-18","N/D","GenBank","N/D","N/D","2020-04-26","N/D","India","Gandhinagar","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT481908.1","MT481908.1","SARS-CoV-2/human/IND/GBRC93/2020",false,true,"positive",29800,38.01,0,,"IonTorrent","CLC Genomics Workbench v. 12",4899,"2020-05-18","N/D","GenBank","N/D","N/D","2020-04-28","N/D","India","Mansa","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT481909.1","MT481909.1","SARS-CoV-2/human/IND/GBRC78a/2020",false,true,"positive",29780,38.02,0.15,,"IonTorrent","CLC Genomics Workbench v. 12",795,"2020-05-18","N/D","GenBank","N/D","N/D","2020-05-05","N/D","India","Modasa","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT483553.1","MT483553.1","SARS-CoV-2/human/IND/GBRC83/2020",false,true,"positive",29800,38.01,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-05-19","N/D","GenBank","N/D","N/D","2020-05-05","N/D","India","Modasa","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT483554.1","MT483554.1","SARS-CoV-2/human/IND/GBRC81a/2020",false,true,"positive",29800,38,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-05-19","N/D","GenBank","N/D","N/D","2020-05-05","N/D","India","Modasa","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT483555.1","MT483555.1","SARS-CoV-2/human/IND/GBRC79a/2020",false,true,"positive",29757,38.02,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-05-19","N/D","GenBank","N/D","N/D","2020-05-05","N/D","India","Modasa","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT483556.1","MT483556.1","SARS-CoV-2/human/IND/GBRC82a/2020",false,true,"positive",29800,38,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-05-19","N/D","GenBank","N/D","N/D","2020-05-05","N/D","India","Modasa","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT483557.1","MT483557.1","SARS-CoV-2/human/IND/GBRC79b/2020",false,true,"positive",29757,38.01,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-05-19","N/D","GenBank","N/D","N/D","2020-05-05","N/D","India","Modasa","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT483558.1","MT483558.1","SARS-CoV-2/human/IND/GBRC82b/2020",false,true,"positive",29800,38,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-05-19","N/D","GenBank","N/D","N/D","2020-05-05","N/D","India","Modasa","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT483559.1","MT483559.1","SARS-CoV-2/human/IND/GBRC84/2020",false,true,"positive",29800,38.01,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-05-19","N/D","GenBank","N/D","N/D","2020-05-05","N/D","India","Prantij","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT483560.1","MT483560.1","SARS-CoV-2/human/IND/GBRC81b/2020",false,true,"positive",29800,38,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-05-19","N/D","GenBank","N/D","N/D","2020-05-05","N/D","India","Modasa","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT483702.1","MT483702.1","SARS-CoV-2/human/IND/GBRC78b/2020",false,true,"positive",29780,38.02,0.15,,"IonTorrent","CLC Genomics Workbench v. 12",795,"2020-05-18","N/D","GenBank","N/D","N/D","2020-05-05","N/D","India","Modasa","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT496972.1","MT496972.1","SARS-CoV-2/human/IND/GBRC36/2020",false,true,"positive",29800,38,0,,"IonTorrent","CLC Genomics Workbench v. 12",4589,"2020-05-16","N/D","GenBank","N/D","N/D","2020-04-29","N/D","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT496973.1","MT496973.1","SARS-CoV-2/human/IND/GBRC37/2020",false,true,"positive",29800,38.01,0,,"IonTorrent","CLC Genomics Workbench v. 12",3259,"2020-05-16","N/D","GenBank","N/D","N/D","2020-04-29","N/D","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT496974.1","MT496974.1","SARS-CoV-2/human/IND/GBRC38/2020",false,true,"positive",29800,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12",7153,"2020-05-16","N/D","GenBank","N/D","N/D","2020-04-29","N/D","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT496975.1","MT496975.1","SARS-CoV-2/human/IND/GBRC39/2020",false,true,"positive",29800,38.01,0,,"IonTorrent","CLC Genomics Workbench v. 12",5269,"2020-05-16","N/D","GenBank","N/D","N/D","2020-04-29","N/D","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT496976.1","MT496976.1","SARS-CoV-2/human/IND/GBRC56a/2020",false,true,"positive",29800,38,0,,"IonTorrent","CLC Genomics Workbench v. 12",4614,"2020-05-16","N/D","GenBank","N/D","N/D","2020-05-03","N/D","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT496977.1","MT496977.1","SARS-CoV-2/human/IND/GBRC56b/2020",false,true,"positive",29800,38.02,0,,"IonTorrent","CLC Genomics Workbench v. 12",4614,"2020-05-16","N/D","GenBank","N/D","N/D","2020-05-03","N/D","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT496978.1","MT496978.1","SARS-CoV-2/human/IND/GBRC57/2020",false,false,"positive",29796,38.03,0.19,,"IonTorrent","CLC Genomics Workbench v. 12",4166,"2020-05-16","N/D","GenBank","N/D","N/D","2020-05-03","N/D","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT496979.1","MT496979.1","SARS-CoV-2/human/IND/GBRC66/2020",false,true,"positive",29796,38,0.07,,"IonTorrent","CLC Genomics Workbench v. 12",3797,"2020-05-16","N/D","GenBank","N/D","N/D","2020-05-05","N/D","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT496980.1","MT496980.1","SARS-CoV-2/human/IND/GBRC58/2020",false,true,"positive",29800,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12",4229,"2020-05-16","N/D","GenBank","N/D","N/D","2020-05-03","N/D","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT496981.1","MT496981.1","SARS-CoV-2/human/IND/GBRC59/2020",false,true,"positive",29816,38.02,0.32,,"IonTorrent","CLC Genomics Workbench v. 12",3414,"2020-05-16","N/D","GenBank","N/D","N/D","2020-05-03","N/D","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT496982.1","MT496982.1","SARS-CoV-2/human/IND/GBRC60/2020",false,true,"positive",29800,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12",3755,"2020-05-16","N/D","GenBank","N/D","N/D","2020-05-03","N/D","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT496983.1","MT496983.1","SARS-CoV-2/human/IND/GBRC67a/2020",false,true,"positive",29800,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12",4991,"2020-05-16","N/D","GenBank","N/D","N/D","2020-05-05","N/D","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT496984.1","MT496984.1","SARS-CoV-2/human/IND/GBRC61/2020",false,true,"positive",29794,38,0,,"IonTorrent","CLC Genomics Workbench v. 12",3343,"2020-05-16","N/D","GenBank","N/D","N/D","2020-05-03","N/D","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT496985.1","MT496985.1","SARS-CoV-2/human/IND/GBRC67b/2020",false,true,"positive",29800,38,0,,"IonTorrent","CLC Genomics Workbench v. 12",4991,"2020-05-16","N/D","GenBank","N/D","N/D","2020-05-05","N/D","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT496986.1","MT496986.1","SARS-CoV-2/human/IND/GBRC68/2020",false,true,"positive",29800,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12",5326,"2020-05-16","N/D","GenBank","N/D","N/D","2020-05-05","N/D","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT496987.1","MT496987.1","SARS-CoV-2/human/IND/GBRC69/2020",false,true,"positive",29800,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12",3672,"2020-05-16","N/D","GenBank","N/D","N/D","2020-05-04","N/D","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT496988.1","MT496988.1","SARS-CoV-2/human/IND/GBRC62/2020",false,true,"positive",29800,38,0,,"IonTorrent","CLC Genomics Workbench v. 12",4262,"2020-05-16","N/D","GenBank","N/D","N/D","2020-05-03","N/D","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT496989.1","MT496989.1","SARS-CoV-2/human/IND/GBRC63/2020",false,true,"positive",29800,38.01,0,,"IonTorrent","CLC Genomics Workbench v. 12",5730,"2020-05-16","N/D","GenBank","N/D","N/D","2020-05-03","N/D","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT496990.1","MT496990.1","SARS-CoV-2/human/IND/GBRC70/2020",false,true,"positive",29800,38.02,0,,"IonTorrent","CLC Genomics Workbench v. 12",3417,"2020-05-16","N/D","GenBank","N/D","N/D","2020-04-29","N/D","India","Gandhinagar","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT496991.1","MT496991.1","SARS-CoV-2/human/IND/GBRC71/2020",false,true,"positive",29800,37.98,0,,"IonTorrent","CLC Genomics Workbench v. 12",3453,"2020-05-16","N/D","GenBank","N/D","N/D","2020-04-27","N/D","India","Gandhinagar","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT496992.1","MT496992.1","SARS-CoV-2/human/IND/GBRC64/2020",false,true,"positive",29800,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12",3994,"2020-05-16","N/D","GenBank","N/D","N/D","2020-05-03","N/D","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT496993.1","MT496993.1","SARS-CoV-2/human/IND/GBRC72a/2020",false,true,"positive",29800,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12",4223,"2020-05-16","N/D","GenBank","N/D","N/D","2020-04-29","N/D","India","Gandhinagar","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT496994.1","MT496994.1","SARS-CoV-2/human/IND/GBRC72b/2020",false,true,"positive",29800,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12",4223,"2020-05-16","N/D","GenBank","N/D","N/D","2020-04-29","N/D","India","Gandhinagar","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT496995.1","MT496995.1","SARS-CoV-2/human/IND/GBRC73/2020",false,true,"positive",29800,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12",4693,"2020-05-16","N/D","GenBank","N/D","N/D","2020-04-29","N/D","India","Gandhinagar","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT496996.1","MT496996.1","SARS-CoV-2/human/IND/GBRC74/2020",false,true,"positive",29800,38.02,0,,"IonTorrent","CLC Genomics Workbench v. 12",3693,"2020-05-16","N/D","GenBank","N/D","N/D","2020-05-02","N/D","India","Gandhinagar","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT496997.1","MT496997.1","SARS-CoV-2/human/IND/GBRC75/2020",false,true,"positive",29800,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12",4955,"2020-05-16","N/D","GenBank","N/D","N/D","2020-04-29","N/D","India","Gandhinagar","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT509494.1","MT509494.1","SARS-CoV-2/human/IND/GBRC110/2020",false,true,"positive",29800,38.01,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-05-23","N/D","GenBank","N/D","N/D","2020-05-03","N/D","India","Vadodara","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT509495.1","MT509495.1","SARS-CoV-2/human/IND/GBRC100/2020",false,true,"positive",29800,38,0.08,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-05-23","N/D","GenBank","N/D","N/D","2020-05-10","N/D","India","Kodinar","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT509496.1","MT509496.1","SARS-CoV-2/human/IND/GBRC96/2020",false,true,"positive",29800,38.01,0.25,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-05-23","N/D","GenBank","N/D","N/D","2020-05-09","N/D","India","Botad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT509497.1","MT509497.1","SARS-CoV-2/human/IND/GBRC98/2020",false,true,"positive",29800,37.98,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-05-23","N/D","GenBank","N/D","N/D","2020-05-11","N/D","India","Una","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT509498.1","MT509498.1","SARS-CoV-2/human/IND/GBRC107/2020",false,true,"positive",29800,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-05-23","N/D","GenBank","N/D","N/D","2020-05-09","N/D","India","Jamnagar","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT509499.1","MT509499.1","SARS-CoV-2/human/IND/GBRC104/2020",false,true,"positive",29800,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-05-23","N/D","GenBank","N/D","N/D","2020-05-07","N/D","India","Jamnagar","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT509500.1","MT509500.1","SARS-CoV-2/human/IND/GBRC109/2020",false,true,"positive",29800,38,0.05,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-05-23","N/D","GenBank","N/D","N/D","2020-05-03","N/D","India","Dahod","Severe acute respiratory syndrome coronavirus 2",2697049
